stereoWidth,correlation,dynamicRange,peakLevel,bassRatio,lowMidRatio,midRatio,highMidRatio,highRatio,overallScore
0.7042315118023916,0.561767231385071,6.774655542635473,-0.025441364610201855,0.1833242412054805,0.13718618518823508,0.42287983943525087,0.2083510124623015,0.048258721708732064,65.67409812195078
0.4754771121211087,1.0,15.376330077563118,-1.3479962717077938,0.25587593587803187,0.24683308943603072,0.23933799795558158,0.18327816961487567,0.07467480711548023,97.16413511710263
0.7932054124925321,0.6684230350494363,12.35177136394137,-4.272268775319774,0.3616191900794157,0.09802388497014763,0.2177187032660199,0.23518094972010756,0.08745727196430919,85.52255121844259
0.6098712344872121,0.6271071984689983,9.0533530941279,-3.1181437861793215,0.29999182264406205,0.26532748048362254,0.22113861949311117,0.07849136595719743,0.13505071142200661,93.60639225580368
0.2555885912996044,0.7533010543296151,15.251801788494614,-4.236004918785013,0.16498978255838956,0.045408215548375444,0.411093423122804,0.12321577266705902,0.25529280610337196,80.74116835153067
0.5686720346544433,0.20681393658852515,20.126778801607152,-0.04519382442610631,0.1682338375783791,0.18561577634919305,0.3612662105272748,0.14854963710947347,0.1363345384356795,65.61781110123162
0.772208265451647,0.7898707552358024,12.696667321630164,-4.229166762967316,0.4412689336177161,0.09643835273556116,0.2199145313256526,0.1771643537452152,0.06521382857585488,78.12033774946002
0.44210841521133504,0.7855260098503807,13.54191068252587,-0.9717879043095201,0.17811187432980358,0.06302265944239097,0.3530346658614603,0.14160587791883225,0.26422492244751283,89.47217029620063
0.4918722717494344,0.6621441031122154,11.715275638107045,-4.668009699869122,0.1870610173435954,0.06106620843001747,0.4646947130242366,0.2380221411778709,0.0491559200242795,94.16949017332435
0.3800514624867692,1.0,20.757322336057225,-5.807226440482365,0.30631446856602873,0.16033061886810562,0.15702815532620165,0.23529037893853985,0.1410363783011241,84.68200168822894
0.6700886321745332,0.48761218441489335,14.22871814631478,-4.063456736429594,0.3445045081393614,0.0704195444183178,0.2567647856453286,0.24402211289560033,0.08428904890139192,92.11398441694986
0.4998619532074727,0.7195871351184451,2.103080804835546,-1.680367205713655,0.09878673982732775,0.08960931996191009,0.16455748453030083,0.543079706842777,0.10396674883768439,84.22475684386154
0.5224733969362892,0.584181508639188,15.052123316840895,-3.646864879117482,0.2888783719181221,0.07587936964823377,0.4044610942255933,0.15878084321074368,0.07200032099730708,94.54425010991574
0.5880564662259502,0.57196477190396,7.338536596315434,-4.243540175477649,0.36488520019428344,0.16097386227926497,0.29877617642533877,0.06349704274903353,0.11186771835207932,98.11601442250257
0.5128338669961304,0.6144945877873538,8.78146200290214,-2.6632084598237484,0.3158711634993851,0.045884439598845625,0.17543023297493807,0.2138144875380488,0.2489996763887825,93.9538460493576
0.4256749246753882,0.9911028683317623,8.31531634648602,-2.1614559301984464,0.14408760734835413,0.1497041521287364,0.36677628244733346,0.24038908051005048,0.09904287756552554,92.96094356453915
0.23396288881535166,0.4862258790241029,13.046493203838715,-1.7838225066895457,0.1999232171005133,0.031650669396938017,0.5078221621568748,0.14525669932249585,0.1153472520231779,80.7029570145803
0.41786980357730674,0.47768247631313226,13.78100114159983,-2.904974217860389,0.3676090885407692,0.08534006731801312,0.39235463891216105,0.12330034976123783,0.031395855467818715,92.40502228732167
0.5500799133093377,0.34948771620459795,14.673664757870096,-1.6175013544790084,0.5853146267056598,0.069487671011267,0.19353817592273004,0.11391540857993832,0.037744117780404776,92.60190143648947
0.6574258504306705,1.0,10.949112021971093,-4.467739465652599,0.2497311339084908,0.16087751382802756,0.27539404198305095,0.2955498610896058,0.01844744919082486,100.0
0.5279624122347967,0.7689908803242571,13.561995035071911,-1.751745315419948,0.28581723632135436,0.18071776006260332,0.33043829567041777,0.09211722760994404,0.11090948033568059,88.33925279375214
0.5166319682145528,0.5467285293204569,15.584644070772436,-4.3682015518951225,0.15374205973209698,0.11017544251805073,0.3570593093085953,0.2508875874150174,0.1281356010262397,98.77269135000523
0.38864977202403456,0.911379438442024,6.398231011650794,-6.131815819992786,0.18546670628385215,0.1906423244867725,0.2120857889304841,0.22192263415234026,0.18988254614655087,96.81507756884685
0.7242102915101392,0.4564191881379566,8.640299773432126,-0.12245346966047288,0.12855682684843342,0.19525475201981032,0.42184214799147723,0.23182226928277946,0.022524003857499638,78.63083497501009
0.1728639197108248,0.8045332583583679,17.691138935516037,-3.438239789458426,0.11712667871452861,0.1471621924916704,0.44136675233350114,0.2745989857065815,0.019745390753718457,83.4426087231795
0.6323605240785173,0.40756777704411973,15.339793910210604,-3.187768403652689,0.20629471636104077,0.15849290261686075,0.3609891320865834,0.10922811021660367,0.16499513871891136,97.52877922683705
0.24169125648712073,0.7607276472972317,4.825195343237976,-1.567399037678992,0.24772407057834475,0.20506255270788548,0.34827257754463997,0.10516763081563169,0.09377316835349811,69.33447026763365
0.802274170436833,0.7388056915485305,9.245109892118322,-3.3442888491355562,0.18205939859637665,0.07630054946840995,0.42276374191835997,0.24419479169519018,0.07468151832166342,82.53112200033209
0.5289892146742703,0.767203248874312,12.335252031574939,-1.5091514370178152,0.40763465558474776,0.10822934303133828,0.321030713033442,0.09035434013547565,0.07275094821499631,92.74408262611709
0.4120441614559301,1.0,14.650252900622986,-2.9114502996533114,0.2504049506840483,0.1442926352880759,0.3911599509533747,0.13953611632275043,0.0746063467517508,99.75743378491393
0.4904094741143013,0.6283497285310267,19.46828481817655,-4.237186017041182,0.4117158963668951,0.11950425734109316,0.2534784349668126,0.12542644659393876,0.08987496473126025,83.77426234412891
0.3428028861707649,0.3900056130954953,19.022234520824583,-2.0970414359316205,0.22741146484225405,0.17396368136806598,0.1655166095538541,0.14180811783803016,0.2913001263977957,87.42125607842415
0.7231036785668423,0.6909508517740923,21.55013377349087,-3.5317189228708252,0.23826644301293376,0.07458473468877069,0.3092359958922701,0.11149280832280489,0.2664200180832206,65.13018533530335
0.4356696396322577,0.6617133300463007,18.756489299663354,-5.036625597056135,0.15203530105206436,0.10771293492259874,0.34763956478095487,0.14746125529116283,0.2451509439532193,86.06290411714085
0.5455033045296698,0.6119542926891317,7.472639665472474,-4.114489275544122,0.28073269626081176,0.03452227785271266,0.2415586765411,0.32955280247889873,0.11363354686647681,97.07295578841372
0.7622781938982456,0.9596545920591737,9.658432500046022,-3.290811319774814,0.1636535614220342,0.10407577703884609,0.38189785978434576,0.268689489877563,0.08168331187721094,81.37721414965856
0.463465188839539,0.9205746999899592,16.85540847044889,-3.0297833411009063,0.2598882097234207,0.12975642988444594,0.34878800316923764,0.08481235762823226,0.17675499959466354,100.0
0.6809241021467621,0.3517609231659853,15.09128977001306,-3.8431195523159407,0.2530356615526877,0.18464501884493564,0.3459963051888649,0.0825722184737523,0.1337507959397594,92.63957610790581
0.46522833247127887,0.6159087956689265,19.439461698156805,-2.7934405531799436,0.30179584085199984,0.08021502605067689,0.39637465430193314,0.06816511381441874,0.15344936498097125,83.81011951623923
0.6937601874534595,0.5617145971708201,7.981929493153757,-6.73539116516178,0.13371086742216984,0.08162817268279308,0.44337654822677314,0.1615506386332376,0.17973377303502636,100.0
0.4532541891738606,0.8765292281088662,12.23095496037564,-3.2858262238582236,0.2795018796414758,0.20803897115104286,0.21309574884006288,0.15796216433363464,0.14140123603378368,97.40869528278724
0.4135267116759728,0.6586763052071728,13.38686651022962,-3.784668979207639,0.22642221225233755,0.14162266350438704,0.15810081356270023,0.3754751938680869,0.09837911681248822,88.13251214517655
0.566615359044644,0.5356606950755706,14.263476092223302,-4.087301847597554,0.21471813225091832,0.11730733456669785,0.26308313642625414,0.19753598325001254,0.20735541350611714,98.27050497621246
0.6182434464153203,0.7606256372811135,13.030954389586425,-2.7042704799579367,0.22718255293260883,0.23589449991350145,0.19723506211701408,0.15499647117209187,0.1846914138647838,92.6913848495407
0.7495416800091945,0.5267481691261942,20.29349235899913,-0.5215877948582834,0.2902327454267356,0.14865876759250857,0.28333209551666394,0.13613598168331845,0.1416404097807735,65.50336607941826
0.4581289120435665,0.759739014181397,12.896523632590647,-3.968802885276659,0.22671236636915335,0.16550441520948003,0.41501566745266,0.11939196575778468,0.0733755852109221,100.0
0.7397784251697627,0.6801934734349079,12.626569540313547,-2.1912022165020524,0.2746964251273961,0.2557160937708274,0.17915929141581283,0.2104554310675904,0.07997275861837348,84.24269819145955
0.5604051251526543,0.7700828567550134,16.131591500037118,-2.527788006040441,0.4222139920502745,0.2616203472096898,0.161027661936165,0.14418174552577603,0.010956253278094763,97.72282098835483
0.48583464827255424,0.8179698688098029,7.132852531051866,-2.330962067098967,0.19128427265799014,0.18514653933631464,0.2757842597377845,0.2581160966914393,0.08966883157647135,98.93292579813632
0.865555535163971,0.7034373733112724,12.461262227720837,-6.8704698042372545,0.16248018351998367,0.234365496049227,0.23634794130046455,0.20780356811946044,0.15900281101086422,80.42974862049121
0.6120959316009528,0.7181034951937179,12.608181816096982,-2.927404606619764,0.22421357227367458,0.2145595127673849,0.38386268901135473,0.10932181082534223,0.06804241512224343,96.84979010062054
0.28236998227897503,0.358182462583555,13.66388882934082,-3.857342565738144,0.23336859661778997,0.09228977544602623,0.4310527754566259,0.1066258620044563,0.1366629904751015,84.07996448280862
0.804778904662823,0.34202622962484774,11.837680359695636,-2.976728349300869,0.28169523880195263,0.09151069978177236,0.27691657057734737,0.21293779934254015,0.13693969149638766,84.68637830690592
0.5743285829276733,0.33178955481299877,17.21906187322568,-4.384305473363739,0.29942281382085384,0.04832410449974865,0.22513088900307274,0.21014630610081533,0.2169758865755096,97.04326729368238
0.5571973282123551,0.779030880385454,12.452166845239027,-0.632686251422113,0.2591826812875757,0.21517726202564028,0.06660589830377807,0.2588528201515793,0.20018133823142664,83.03755029619485
0.7343320338851929,0.7498249727586275,11.477817618491718,-1.767731535700534,0.17867504846404694,0.265993843541655,0.13295270325286365,0.12797899245677405,0.29439941228466043,75.69739312070331
0.7622392122160034,0.7912828156765112,10.373746505494525,-1.5205727193980387,0.2672685094308678,0.05071978639169621,0.36923048590080904,0.11047688021708062,0.20230433805954637,86.2204354985196
0.37852444433291016,0.5195048348315119,13.831437771235276,-5.145287849935452,0.3143943645640516,0.10598619430038148,0.3417456921131307,0.173372952039179,0.06450079698325728,98.49036399495738
0.5708383065236019,0.8692903671433775,7.085993660788576,0.0,0.18398252374957572,0.13601227088305246,0.38437957046248233,0.24353878565781745,0.05208684924707215,84.40292087083671
0.32770226067646335,0.7546202274780184,15.247498899556835,-2.1042085009518967,0.16536346629782264,0.1031957516679995,0.2629093293394187,0.2869388140827268,0.18159263861203243,96.18785584251124
0.42711796406359986,0.9234158722178292,6.498193414694106,0.0,0.40919778473942037,0.07383775751792095,0.14075328879975063,0.18278687938490124,0.19342428955800695,84.74268494543381
0.6712364847409861,0.40244101008692507,6.036959993201812,-2.2820900419026735,0.3510863821719562,0.06393403379757097,0.23207283473363968,0.21404555290047486,0.13886119639635824,98.57805700960175
0.7374432026744748,0.5348559154193739,10.036772408198996,-3.044965642778204,0.38944317585166927,0.27847421503480374,0.2115754436090695,0.06021319887050163,0.06029396663395582,80.75211424125219
0.532098295993033,0.6817097038849828,11.658194303810996,-3.4530844273111234,0.2218137452067688,0.046309197512753225,0.3704461138935644,0.17945507251374831,0.18197587087316516,100.0
0.533374545197449,0.6444310531956482,12.881565615563403,-1.012822740941633,0.2753541812854113,0.1855018771495593,0.36735907344977575,0.14536997226990583,0.02641489584534777,94.56666903447457
0.7005740442564793,1.0,5.621807285243224,-4.680650071092682,0.3363972307252711,0.08396215738778175,0.35755221369925205,0.046956312502202474,0.1751320856854926,71.44938269371707
0.4371123098871496,0.5648496124722105,18.893600715080748,-1.1529870112867304,0.31960321717727314,0.1269766374625201,0.2743385124633827,0.2522069095144309,0.026874723382393294,84.09631204042789
0.630768245173585,0.8157165849874407,14.597009340161925,-2.332960930916834,0.21427457296038835,0.17266665936514222,0.22273040507386616,0.22261157572412046,0.16771678687648275,93.4465112825919
0.16155843602713416,0.7850390440032107,15.22849137186068,-4.128400213646508,0.42658390033678667,0.09239560537127885,0.21413236493217191,0.18624154481030922,0.08064658454945318,83.55891621670054
0.357426199929305,0.8550158756165264,9.553008885092567,-3.2248366751259843,0.19498538686841166,0.18723712529685935,0.23941184763653447,0.28098992834836856,0.09737571184982595,95.56398839653812
0.3687709296513652,0.6750932519135339,11.725995069001888,-5.365894972645755,0.2073947751743643,0.19754546253471636,0.38799396271859404,0.1741575336724901,0.03290826589983514,95.15174932755463
0.7150432581502797,0.4071718748358574,22.428665631023897,-2.961149623232066,0.2077884226453104,0.08475656670573826,0.3326982933056629,0.21227327814671196,0.16248343919657635,69.84283188070884
0.5396248731432771,1.0,17.677378485672012,-6.05201845537019,0.30104858553275854,0.08028011203672411,0.39265502012063597,0.17932531235651145,0.04669096995337006,96.35705144657315
0.4661264216020797,1.0,18.718006881737878,-2.03503985340052,0.26249479279902727,0.13141526339330986,0.30977300828719234,0.17722710476479908,0.11908983075567137,90.78649028502483
0.4189274353553405,0.3174198933486195,12.116367140023705,-3.0742983966302964,0.20330326368688764,0.16017196845932277,0.26785198248345954,0.15992792134548148,0.20874486402484874,98.43834026284009
0.46065593307092556,0.8489123315339824,9.979743504787182,-0.4478975398829963,0.3511450106092404,0.058941510742675306,0.17252939171260417,0.15907789571826852,0.2583061912172117,82.66590560555491
0.3068864204648843,0.77922334045858,10.75420289144071,-3.214268769780757,0.19718790569511443,0.13126654755833225,0.4031035617963206,0.2203022515215534,0.04813973342867934,96.25737586758986
0.6323300675165606,0.6001026760006818,17.472118569248153,-2.3509562816391147,0.31735039300088635,0.036148451801368796,0.2795732849536952,0.20575018240649404,0.16117768783755565,96.93974374996591
0.718152041053179,0.5640347593647203,9.22881386855078,-0.43334321136556975,0.29747949653113404,0.1877185343982709,0.2869198584275536,0.10137500920226784,0.1265071014407738,68.5107633694878
0.46425275973822894,0.4201555408506116,11.844324086487434,-2.099854064849493,0.2278569285221105,0.08093412176864279,0.3437581524200309,0.21809257199021145,0.12935822529900443,97.41834590361356
0.3254453368545125,0.538254468703422,15.904825600879605,-3.7163051919360135,0.26376574583195805,0.04822026378635184,0.4155208726848569,0.18044115475663977,0.0920519629401935,99.50962311380478
0.5436868407853696,0.6632387304696141,11.251536055959585,-2.283252871796331,0.24366713697942535,0.2479261085084035,0.22686610729200937,0.18355378008323125,0.09798686713693056,96.4531395639116
0.4571791996273061,0.5681565571230458,8.519269931413197,0.0,0.24082951178459427,0.05590437700057031,0.4941661527650223,0.09363467362256202,0.11546528482725117,85.7347929108218
0.541368643991699,0.4708212522740363,13.791438706956589,-2.207400220787762,0.2477001060374078,0.1962038186672726,0.3394002797367081,0.1254613109790334,0.09123448457957796,93.32779935790857
0.4007975087990163,0.464422027030847,10.275271730842533,-1.2607486132705985,0.1768062808596381,0.1760889614089786,0.20004840905061716,0.2931149861710323,0.15394136250973386,98.19285336626879
0.544625498701681,0.5975313656831521,22.564443926138367,-1.1139404224243565,0.0999795922613508,0.1829546844875735,0.431914022193098,0.2325918681717356,0.05255983288624226,80.58077263518412
0.23141556249118556,0.497621296810193,20.830780481742444,-4.275778950438129,0.1347589282942051,0.2846067307342979,0.21467596840156053,0.19881940996136385,0.16713896260857264,77.0738225550462
0.6994481684067859,0.59635091396772,10.961008862506576,-6.006716282835847,0.25348706903451224,0.10367934217795811,0.23518260391049786,0.18523863856122455,0.22241234631580734,100.0
0.2882094692875877,0.7444433315308947,10.805030919228162,-3.787963886228485,0.24167846417883113,0.20325125062965793,0.2191546972749599,0.26526257510064005,0.07065301281591095,79.71270528261871
0.5079377939166069,0.6987234648128967,12.38033435595071,-3.5187480493220042,0.3246034243444119,0.21546063769465001,0.3203252834272686,0.06277541583504592,0.07683523869862348,95.24278355827022
0.5831657048297115,0.7059807199487356,9.504240499001586,-3.1424276846084536,0.19758220110451466,0.1366772269911794,0.2846442087312405,0.25893892953208963,0.12215743364097577,99.21859528533555
0.7867624030648971,0.6476641260724565,10.893024761756699,-4.025868171463765,0.3024587068671669,0.13617480287972222,0.19162516633633397,0.21268717481051036,0.1570541491062664,84.00290294626492
0.20737662871370174,0.8208106652013877,11.925034515401444,-6.042413720222083,0.17091862995647267,0.10577983777110998,0.32670743435386385,0.3686754684601719,0.027918629458381635,79.79059316659527
0.7972929404892914,0.5557867076754488,8.399441714556467,-3.5202172026895004,0.21434615891209682,0.2057445191770391,0.3220274456476657,0.13077858905734555,0.12710328720585273,83.32863852593952
0.5205461368393562,0.8217375076407557,13.81585874828212,-3.407335547068602,0.36563273499122223,0.1156045332526333,0.3051025023384708,0.18453575078043097,0.029124478637242737,96.87506505422289
0.40634873388508347,0.5538777981801897,14.147038397141003,0.0,0.2647655451530181,0.2545072166019128,0.16672200416375754,0.12277468921863223,0.1912305448626794,86.49111871932791
0.4627086850884329,0.6380822066967933,11.74419835450935,-3.534968606608116,0.18658796120235166,0.382248874856454,0.10614451535907535,0.25328166372857186,0.0717369848535472,93.52414307003771
0.4996465489037658,0.977256386670279,14.287780343858032,-4.890391170419884,0.24101207695972326,0.243717676667861,0.3066630755020344,0.15869995480546667,0.049907216064914786,99.83350090236067
0.6385315644562022,0.4906849020920434,9.276786292718603,-7.318179755727524,0.2322329110890325,0.18461030884005386,0.34177301688226974,0.1447923309206324,0.09659143226801153,97.43575586938327
0.4466644383367834,0.7141487054918976,15.643593772604326,-0.19862323739256338,0.36105898914550755,0.12154878792052898,0.21277966251706767,0.1650063041452067,0.13960625627168913,89.08147189586228
0.5251433044562602,0.5563983671611361,10.867444095160252,-1.6502286611226185,0.32750903506888807,0.19086540760170564,0.2417421243813359,0.1617705092857803,0.07811292366229013,97.48191365372365
0.3649897032200767,0.7731721634812417,11.252208675044876,-3.0909405846770586,0.1787454427565192,0.27035836358036175,0.3171833621454959,0.1950831830228616,0.03862964849476154,97.74190369334535
0.5119633908909952,0.7288395500259292,6.777460437746306,-4.21595507120686,0.28245694108568914,0.17414838167968685,0.29529107731284043,0.16284626431770036,0.0852573356040832,96.65094504733246
0.2865638631713042,0.2931955149276022,7.858782392611733,-4.290161834862694,0.16399939152586582,0.2219916117037466,0.2911717296659372,0.14605846359325128,0.17677880351119907,63.557485044742286
0.6609528077236,0.86151348589612,11.539330776520075,-5.1224001976596565,0.4587868612557966,0.0394478255050942,0.24506847014861943,0.15081748063775008,0.10587936245273977,92.23147655193283
0.5154386505315355,0.7269857775958285,14.24070895902619,-5.134779308456803,0.1634860555524528,0.2800511541962087,0.40861685306324974,0.10796510604643225,0.0398808311416564,96.25210095671655
0.4918767164758822,0.7340515686250239,13.092189489907996,-2.832312347113482,0.15511096078085967,0.1057493079402834,0.39032268676141574,0.0934263596889226,0.2553906848285186,91.95281839867877
0.29995299879596954,0.8863924803351872,14.100197984155347,-3.6058320083416393,0.23687428686260012,0.15109848257632133,0.47297504927831235,0.08720494009698015,0.051847241185786125,77.86447853414798
0.7181017244853254,0.9216709613685757,9.058917304600762,0.0,0.2340809416916823,0.20612813944327027,0.2647037950794856,0.1765974070532759,0.11848971673228588,75.17556592584488
0.5755948807292509,0.6347573944507172,22.88395697306965,-4.654805667895483,0.19569672003798969,0.03584156596773968,0.4460668857274051,0.21819333720040934,0.10420149106645614,82.6876525589605
0.24477443411880928,0.6468143063842894,11.3380609148526,-5.01900217049325,0.25287789159401386,0.12006435171585747,0.4175812137858658,0.14265760702861977,0.06681893587564298,88.67834835715195
0.5685199254777337,0.7486982777669655,3.8660448423885985,-4.3394430102132935,0.18580669712003275,0.10953646709877221,0.2748540721608163,0.30050374321017,0.1292990204102087,84.34130043022152
0.2189572230264759,1.0,13.659834257661885,-1.0128284854414975,0.10567104347422583,0.03825062409434877,0.45053104419156825,0.14256980747380982,0.26297748076604743,79.93533840646076
0.7096641838584901,0.7987895739171114,14.499073713127,-3.248191621599988,0.1319662168786888,0.3040675527998181,0.3399478635308298,0.12207222484735941,0.10194614194330393,81.29910079433523
0.5298063235244692,0.8316298818883422,12.354717847557215,-2.5692336237319977,0.325282439577998,0.132580486280044,0.2708204653586041,0.16451835422291414,0.10679825456043981,97.80510083479206
0.6420246630305253,0.43537792269818437,17.365618650031152,-5.650820528362692,0.1786209839549178,0.17092262502011815,0.36814780861092117,0.13013318318761827,0.1521753992264246,98.37865175540426
0.7045376410881119,0.48530869521537634,16.66812467606794,-3.8135152954374076,0.14246451594488427,0.02410320014683825,0.1253736784428867,0.16878323359908606,0.5392753718663048,78.64752153336103
0.5736484372075668,0.6092559422247559,11.486455980018613,-4.990148222595375,0.20932374931278433,0.17711152504130995,0.3019609093557943,0.10213606546317885,0.20946775082693259,95.93891331183531
0.6549610876562494,0.7728635676367274,2.0507143821127496,-3.080146167638481,0.22807271202718715,0.094535757564571,0.39686767266781514,0.08012301000129385,0.20040084773913303,87.83205570826095
0.5924076415626813,0.6479893042070931,11.36772572636045,-0.8888572633361296,0.3110439875947617,0.14607682879011197,0.3369868506596453,0.1661036549738856,0.03978867798159539,90.4131153334799
0.397267145124569,0.9139492698879118,7.193556947825344,-2.7895447216977804,0.2868585885274073,0.15701081511028334,0.2867294335918917,0.16460151972926193,0.10479964304115559,96.04555640603321
0.30862751453777265,0.872590001236658,15.61582990572359,-4.0746582464940575,0.2697076117439831,0.1882280602235718,0.26515688641448754,0.1796114938671346,0.09729594775082286,100.0
0.5937357632900238,0.9932158485796273,8.763861535288445,-4.516144669695389,0.22593670782312889,0.048567754453101505,0.38313385002559475,0.21952893273642157,0.12283275496175318,98.25613848838125
0.4095700855670645,0.7115595876453276,13.538203910617185,-0.6011660425246208,0.19826369107557734,0.34888512245762926,0.2534342775237003,0.11353277020350486,0.0858841387395883,86.30788978447386
0.6346544749055385,0.7736517260942842,12.510100520498389,-0.40709262933878154,0.4004082700974778,0.06563099419763783,0.2762342177592245,0.18342875752785856,0.07429776041780106,81.2662378828939
0.5674662054335738,0.42100254787288793,7.842295381902364,-5.2420340390928315,0.3763184322337093,0.13629362334909068,0.3203445895332767,0.09823002366257096,0.0688133312213523,94.01477304067059
0.4822599092086351,0.7625291005721924,9.261756558398476,-3.004637033102303,0.1227618305689622,0.26487514562967623,0.29688594009582,0.1801197937876239,0.13535728991791787,98.36878375993822
0.39008050430558255,0.7467803018650587,14.27536046548024,-2.62117010588254,0.3487848352787558,0.14674643674596222,0.21905498217672464,0.15810655709827703,0.12730718870028035,97.0056996635105
0.7208218230230024,0.7868073084361251,17.84368806707173,-4.873305000983427,0.5215452066846278,0.18386972249834552,0.15360283942205605,0.12401776887135674,0.016964462523613902,78.20990819771043
0.6691713908814624,0.3151794590025952,12.307706432645725,-1.230201763611407,0.21069911188691673,0.21635930737654024,0.3484808004393312,0.14515249814543024,0.07930828215178154,100.0
0.5862548326618268,0.7728929292727165,16.105656672956854,-2.8409758190521037,0.1050047093059754,0.12409496605881334,0.3593937499956136,0.08986965931346783,0.32163691532612987,97.7450024467541
0.5341672089659745,0.4145483187110976,14.445514170287343,-2.749588616482116,0.2737200638627784,0.1939280347515923,0.28027577347908755,0.20874307600148298,0.04333305190505876,97.69921205205804
0.7527155699152558,0.8444747207693073,11.875836982413352,-4.065575523157301,0.3858181385713433,0.22192913826019467,0.22084054420005864,0.07988716973696736,0.0915250092314361,84.9840440519684
0.653968971923002,0.8059800569246774,13.251983329437314,-2.72454646882038,0.32372297664903094,0.09718477418177926,0.3048522718547503,0.08471556916575124,0.18952440814868832,93.41586997247519
0.5355291596224042,0.6735321246836552,12.634762479198336,-5.115902877031436,0.2907966129245226,0.25223985585706094,0.21096146019836035,0.13214770826090605,0.11385436275914998,94.51918815697024
0.5622300853569628,0.6736994581107169,13.453386949419082,-3.9794043851641927,0.30802819852103197,0.3185987871192765,0.14225565868709653,0.1641039923613535,0.06701336331124143,94.91319590451174
0.5538897076495685,0.6636658427711298,11.059524550788309,-2.00187146456859,0.12615306969553877,0.31256647117403813,0.17627395961095918,0.19409250019244415,0.1909139993270197,95.27683592187991
