stereoWidth,correlation,leftRightBalance,midSideRatio,classification,confidence
0.5383479443174412,0.5799709950238101,0.06482101816581445,2.1179366040623355,1,0.9154175562902678
0.19175759354813507,0.39479210761720235,0.13535650854241008,1.1043434941405157,0,0.9458278425078507
0.3009387254628079,1.0,0.17140431532557943,2.6756080889519627,1,0.6374491178024567
0.5317755325193304,0.6446412402662617,0.013067764227218951,4.38293975122991,1,0.8791794372488724
0.44090795734609534,0.452512588261596,0.09267615416145497,2.1708274462834876,1,0.9317506095756107
0.6920962662047999,0.606316637466125,0.07615973884260263,4.773897708437026,1,0.614800501835171
0.8291210602784176,0.6753514404080433,0.2671834450745953,1.8241298455430692,2,0.7606276900969263
0.522484512223725,0.8516777816563794,0.08131684241011156,12.12872879817361,1,0.8949085339931232
0.5814078505675135,0.963438618409396,-0.002744331274959936,6.892651637737298,1,0.8953770934191349
0.6780907513327576,0.6636401525496313,-0.01706952687271344,1.3699619813292327,1,0.9882142507233254
0.49717412222675794,0.8801291930718813,-0.11695275807550397,8.778489394055239,1,0.960293809869299
0.43609023326529167,0.46487802574680587,-0.06552466825883704,5.020946578838704,1,0.9937310590361196
0.4369550251493503,0.6609248024496249,-0.06351599632408321,0.30405600950133593,1,0.9356453204043041
0.5270134629145766,0.7769855370754879,0.047106349117605084,0.3754935283148655,1,0.9305351677391738
0.6269086476857374,0.4663044819710202,0.006455699913079706,3.2355799453246754,1,0.9676997578151196
0.2143621447142667,0.9779238978037762,-0.0465652910459477,2.36373658388457,0,0.9470460603894599
0.46915916047711415,0.5272106795943539,-0.011945160828112323,1.4562625598435386,1,0.9275433816478157
0.3521476664999507,0.6484171328820687,-0.08100049322015106,3.2457793689716783,1,0.9678035408959675
0.37464800319601643,0.5863135379634941,-0.26328523392098696,2.2917137991442678,1,0.8202207866800589
0.23130752691219636,0.4086119492226406,-0.0585198878449842,3.0233510537311026,0,0.7495615960664818
0.658416755355715,0.310651417441691,0.0670973917116289,3.5935948138457996,1,0.8702745078333202
0.3843276448911886,0.589192737795315,-0.028163562199663972,0.6117511277988094,1,0.9983260908512004
0.28993309173319065,1.0,0.021010843085964487,5.1138335603077545,0,0.621708445936479
0.5499201968153887,0.7095907003498467,-0.04246121619053804,3.3424967455320505,1,0.9323339664257673
0.5449261016663639,0.5912241290163143,0.11388068071318902,3.411483094714801,1,0.9513419061800237
0.3548593741681983,0.5424610311372925,0.24835097315302754,2.189383769015178,1,0.8734129945558321
0.471482745205246,0.7927605144486368,-0.0521922923015816,4.309596803594514,1,0.9904874393087251
0.7562770888246665,0.4614500712869675,-0.025191511213814355,3.7041534736857393,2,0.8413906520532939
0.427030138304968,0.8465197351694959,-0.17485273469196483,15.820455692540966,1,0.9298089936389742
0.44157894575492773,0.8390392084906807,-0.11668831557482928,2.6569531694066417,1,0.962204848455491
0.45005062824942993,0.6408063700472085,-0.27440237438090903,3.2808260635149407,1,0.9224480361849908
0.6800611727695237,0.7113256594770526,-0.0643141379530882,3.478654584281955,1,0.6289033181878954
0.27964441459941736,0.6320749861795243,0.005396838492825146,1.9415160422616577,0,0.8496313989926778
0.7543305273897667,0.264243032576031,0.057603892480330446,2.3500842884285817,2,0.8385512565667202
0.4950573866853774,0.5087946940261105,-0.09952786502773513,0.698857971159894,1,0.8211421685674768
0.3322143764523096,0.8600704381316786,0.027023649474376844,1.7908329026606218,1,0.8934231642613972
0.4978210686126695,0.6298957296633425,0.16536680826883898,2.67739566055006,1,0.952669776321714
0.49683200656106263,0.4820269544873279,0.08145522968629275,1.866864186943863,1,0.831090387908907
0.6121341434071405,1.0,0.20448695395402927,3.3050084095883308,1,0.8544394132831173
0.8206402414115144,0.7650784931175252,0.1046731738095102,6.399962460325987,2,0.7791773116270355
0.43519917729579327,0.5683213260531931,-0.01424430586473375,4.254561029897993,1,0.9352285906314197
0.7180039954944718,0.910312732086214,-0.14656951515473376,6.217496523677945,2,0.5505407796992372
0.7623149798109815,0.8278176005821901,0.22799662528441003,9.53439435271661,2,0.8844818010739793
0.6350468986234559,0.6262868882289145,-0.08254466804576921,4.780252762155241,1,0.8204276781874238
0.5337934314770585,0.3313918719701654,-0.021264283608276337,3.482679461317861,1,0.8573933019532626
0.5775026370106303,0.7073264569594646,0.016123759303477685,2.3081205484045433,1,0.9823695311988891
0.37415978537058364,0.4896228206033567,0.0870385109158282,0.33000199804347397,1,0.8526175969857678
0.5057449921672067,0.9512458639498319,-0.08352317240864077,1.0631568988762188,1,0.9484326913024926
0.7633070411043779,0.8503066072414202,-0.07988674554164012,4.779308016191254,2,0.7869291627349351
0.39395239673606747,0.9394713817392062,0.03636956985066888,3.095496038207779,1,0.9933055603567487
0.5922978429814724,0.7232613140940276,0.13198353392048098,1.4262463161158347,1,0.866003915825844
0.3378781616279821,0.3758700742887376,0.025205582215341985,1.5915836474839726,1,0.8488690710885793
0.3599978742910013,0.8940590811850526,0.24035526152993444,1.0551492331120553,1,0.8534204391881954
0.6027690400927079,1.0,0.05881663838043222,3.5699129571940245,1,0.8162107239333152
0.6277146673547468,0.745977187369252,0.03034921238260845,6.350740928404942,1,0.8142740716724212
0.37162690328416276,1.0,-0.024280113482826444,3.8027631411873175,1,0.9346310369576224
0.3256271245498238,0.5318806504522009,0.013760090684327578,2.1761367432527576,1,0.8391681918183959
0.35705147550501715,0.6311931339510607,-0.05718207265891308,3.795770836800536,1,0.8495976909681531
0.2587968344676039,0.5939140191751756,-0.12380838214271273,2.676499973606078,0,0.8150439833301653
0.4763471476010212,0.9873305660124697,0.05725804828740064,3.3992981655093453,1,0.9568611040353726
0.6683014195705196,0.9573197783431705,-0.02844184837587392,4.758161013695993,1,0.9785392049503191
0.3551769914451908,0.7532074688952732,0.04473398455584706,4.7699622670314845,1,0.8603486254591355
0.36453313520440583,0.5751004146265477,-0.029602683352097914,5.428934458031949,1,0.9033530607617482
0.3843223337370556,0.6338875064875806,0.11208921116992568,0.5284759008234157,1,0.8311301489602305
0.41179826227754507,0.36473410045675086,0.013321709037032345,5.270418494813732,1,0.9857242325938101
0.7611999815796324,0.8668550911491967,-0.03702845756652253,6.143811805822734,2,0.9155573418093161
0.6859625800149798,0.6656390579009203,0.12098613674662778,1.4658270349622446,1,0.6070226458389318
0.31706757224516524,0.9659166121988177,-0.4095724233534881,5.589189780504682,1,0.5999736657084181
0.22845469371576485,0.7587251300262889,-0.20338673842199606,2.9790561507320983,0,0.7989459562234147
0.2768321119813211,0.6713622771793601,0.0810024589236708,5.083665337008136,0,0.827589847303368
0.8268503839564182,0.912869598191713,0.1362064985448901,1.5632946023474767,2,0.9193979062657969
0.3670634417833899,0.7276386258443485,-0.003760503335909954,5.717099089457347,1,0.853068786108859
0.7447453618365976,0.6625264303520569,-0.061849983360773214,1.560033607466347,2,0.8167139633033349
0.6255249631296127,0.4558696191572763,-0.13797039165080488,5.874083926154677,1,0.8672020037530981
0.5448304310988992,0.7842518932275342,-0.06950651829853079,2.850507551139433,1,0.9693268312899266
0.5380746625402762,0.4048662499493804,0.20037420310197174,4.3787785637434835,1,0.9359271414534696
0.3648222386697937,0.5840894137586101,0.02088402783108776,2.8224910718466685,1,0.8985374673966431
0.12648648799876952,0.7430791997117118,0.1422918113941737,4.991119425014363,0,0.729841390450751
0.463789465419735,0.7073819501210564,-0.14182822067513937,1.9425408946910732,1,0.816309558725065
0.5284944416850659,0.836454516011245,-0.09014516425021418,1.7561151455286406,1,0.8705687902206511
0.40815608002352705,0.3962062667656865,-0.07602439664231427,4.278270300555559,1,0.8288679936208181
0.5014051354120594,0.8632319357896606,-0.019422578825360415,3.9997168620202492,1,0.9151113386924097
0.38775323168855336,0.5216532060008051,-0.016403308880811023,3.7577060364191484,1,0.8424111420819319
0.5708638513661098,0.5887099079105386,-0.03790822010542607,1.5198848920169679,1,0.953151251402308
0.41659274470321633,0.9607268672551149,0.021506995798628428,7.644757287925089,1,0.953490241919467
0.23255060325374652,0.5368793195514409,-0.19971796187809507,10.367049528554164,0,0.7148351960079737
0.35243102996619513,0.30314730863855277,-0.09456810849908125,5.792541483364029,1,0.9441424481774914
0.40365752398152643,0.9488641722821014,0.01388011337603656,5.138741580345184,1,0.9140434403545773
0.5543137878635097,0.8117714219297048,-0.09842590586273217,2.248930043749164,1,0.9263734686223856
0.7323798595700882,0.6059071003381467,-0.060998396480589134,5.448448842509609,2,0.7221618216993134
0.6693665083327832,0.7700631359115744,-0.063731658486571,5.497569658419064,1,0.8285367282698667
0.3806921579178674,0.45934317575548433,-0.10248652941461905,5.011401372971265,1,0.905604832820983
0.5761266322528217,0.830883685062775,0.03283100955490861,1.6061166516223497,1,0.9617481531792098
0.5628661981053751,0.7211680329797671,0.08401132594968046,7.793962896294473,1,0.8961561232566518
0.49077033570227047,0.81609845472578,-0.043890584246741,2.0428988369196524,1,0.9496228371896582
0.6904996614077822,0.6582195781456691,0.06684619425070196,3.348770825405235,1,0.5856609704564056
0.2892125255718707,0.6249583632538112,-0.056441575829507463,8.408794984189754,0,0.6057029794634836
0.499479858405317,1.0,0.1723718229577902,4.070615974521266,1,0.931422647648839
0.30404046194828716,0.7622929212168855,0.24160813759383748,3.5885290657083764,1,0.5953749268010238
0.5648842771157714,0.5914426550365957,0.03373914228347224,7.526622189793395,1,0.9124523686197458
0.4326207909439687,0.7268849608291835,-0.0332838718516125,3.3223798490458663,1,0.918823594436155
0.6164874769374166,0.6349345650566804,0.0620034662538354,1.0980887422880723,1,0.837035023140924
0.7064350980518008,0.7144519981122948,-0.057149794042561465,2.6748761547275373,2,0.6358716956895177
0.3008116234164645,0.8687449865095471,0.07188364504648237,0.5415378140616959,1,0.6615393941950564
0.4014775430772893,0.885125558725996,0.013974022225488531,5.236872891045159,1,0.8819807685234422
0.3678753418074028,0.8947244396435308,0.03122162822280926,0.4857379392634675,1,0.8369852768690588
0.44693199974630654,0.6579720957668994,0.17432401416799573,1.5478621626865507,1,0.8206856455724311
0.7329877656689996,0.7907127294354835,-0.051202284371314424,4.968136286936988,2,0.846732443956572
0.8360544855224475,0.5463823983527104,-0.06554103578563923,5.189556102087863,2,0.7588409797768465
0.5992456391954087,0.637833155919046,-0.110916215156689,4.231474098115422,1,0.8047254160913504
0.5490662125827458,0.7783612289389598,0.003221972250472995,3.669211465354933,1,0.9383010957405095
0.3330576165267656,0.6041599770839167,0.17758167587739876,5.86276473966925,1,0.8211703580982961
0.3940696977963579,0.5825717718334412,0.10296673969850034,6.477774060469168,1,0.9629889338136406
0.4372873977931609,0.6046549744825986,0.04710228515228803,6.446414365115658,1,0.8931659275650268
0.6498785787385444,0.7849988269081788,-0.054363072286699336,2.242283911819843,1,0.9463746630892467
0.4359424392371932,1.0,-0.04580606298631708,4.977824778736068,1,0.9151287245136758
0.463034662738667,0.6842106072900083,-0.009154983086830689,5.944397103850896,1,0.832217232166288
0.5447028113307906,0.8116482702452515,-0.0975491304051454,2.7079155249065328,1,0.8380920946486274
0.39126523806796254,0.6731733505730335,-0.03922793101244985,3.4692667567296964,1,0.8980471325460762
0.2506915669291345,0.5168722990987628,0.1528920055671745,7.20162199935507,0,0.7405893184343355
0.4390247768263496,0.8268360500650307,-0.09974082419214958,2.691765310571636,1,0.8017420747828723
0.21362068002253473,0.6712989216094666,-0.057563071609624775,3.3688644562292103,0,0.9384092983081432
0.4976011820718458,0.506131375902178,-0.021237886934781656,1.0282099189939289,1,0.8520483434881746
0.5160159847707002,0.5061019230623472,-0.03942625523943178,1.3851429320558903,1,0.9675303424821534
0.5281669734380733,0.7252267389201837,-0.20665286041524628,3.3618789314879325,1,0.9625604311106086
0.724068384823344,0.9705633189115799,0.03240593693597844,0.8128374928210849,2,0.7655236895319297
0.517367207230275,0.9724891789577051,0.08171927083784979,1.4716198443011135,1,0.9963341965246866
0.4414181820620073,0.6674642868772876,-0.03207589560323695,2.2840252328938253,1,0.9657717342318133
0.4173492171373049,0.5989135662977656,0.029439878840449837,3.2440047534280336,1,0.9045921395524801
0.6331705102701431,0.6989896452843195,0.12172981747627852,1.7344253349224823,1,0.8075030186996783
0.5557205341200532,0.8084769786989948,0.029809679312956458,3.5474092932205856,1,0.9141558402643282
0.4815439308280337,0.1877382881597134,-0.05069534459888671,1.9432486418518955,1,0.8249389162585119
0.3086869852389541,0.7005351066197477,0.07170084177138397,3.829352550501026,1,0.6955974919720863
0.37932449955668857,0.9181778300186216,0.02286901707249494,12.994286370467748,1,0.8790191377133516
0.42470382593814343,0.9978893946577275,-0.11336602604353013,10.416227259953265,1,0.8528603130900546
0.28288352640642056,0.34358755145503145,0.07999752638610222,3.218118848541505,0,0.503515467423869
0.2814809823869975,0.5071412497821555,-0.16435763077906743,7.752218714907579,0,0.6635078489300379
0.5131333665863568,0.6457976336568919,0.020562758454538532,3.6859996118353884,1,0.9819594321562213
0.6192322970653237,0.4082394174190068,-0.03868695771926187,2.623313103113369,1,0.9580564501627462
0.30370157307972645,0.91626840336672,-0.1792805434684467,0.6828733599754045,1,0.6193013984483913
0.9080909856114976,0.77102001104466,0.11502327578916603,3.1573195992757848,2,0.9012945273300563
0.3116750028859299,0.8605500027307155,-0.08028380002102317,3.3307237757427637,1,0.5819300933602196
0.5527905421816957,0.8506938490035909,-0.03690934311103906,6.311241497396457,1,0.9571182962369935
0.611579462119185,0.44614074653186164,-0.08197055917014437,3.3342782353096485,1,0.9334740328320767
0.7403983243222951,0.6518276658475189,-0.19220043029942258,5.330695838112211,2,0.8740084919687062
0.3748445800726579,0.6113695209861608,-0.012463787830023602,4.118305969326302,1,0.9797840047088495
0.4251791722705507,0.633602914809307,0.00806206026944854,1.0597467001771794,1,0.9309964970797725
0.6495594235150085,0.8157354113672659,-0.004716244454760511,7.302285313672758,1,0.8464533592543685
0.3409186105581935,1.0,-0.04509050874940598,3.677325532975182,1,0.8546767334788332
