correlation,midSideRatio,stereoWidth,hasIssue,severity,confidence
0.7711567924640074,0.9295151894517608,0.5975604121519166,0,0,0.8692982076414657
-0.11641532133957164,1.5506910443622122,0.23549462181118608,1,2,0.9727864096300892
0.6854759630310858,1.5469168116241099,0.5268469413282563,0,0,0.878108713737647
0.5958292799803724,3.034498303739049,0.5005515633042229,0,0,0.9538485873204907
0.7956220674186788,4.01483069560457,0.3754706741590295,0,0,0.950191886401391
0.7199135041811322,2.0143703859904853,0.6764380535601324,0,0,0.8619981982792326
0.9791542468906557,7.020331732653129,0.5858273024629309,0,0,0.9634331213792526
0.47900887112544166,0.604857324070902,0.4979980096070205,0,0,0.8692862072883151
-0.30466586779870475,6.137278158754679,0.39365644862915156,1,2,0.9513298235181188
-0.17814131092198324,14.041251958633211,0.38301638794771997,1,2,0.9484171770890338
0.7322221153831966,3.2442768965358058,0.44450977842407724,0,0,0.9164246724666245
-0.045335966824680204,5.025081000847042,0.5693405401297578,1,2,0.9650625660785922
0.29579377900067194,4.642358312245193,0.6389799323680208,1,1,0.5725683187724843
0.5068565001195963,0.33112483274065824,0.4125993241785301,0,0,0.9911839571568373
0.3759904921479438,6.681392191975929,0.446019721746229,0,0,0.9948353471909473
0.4709555633386415,3.3174732357176544,0.4609678997909665,0,0,0.8986141891888442
1.0,4.493252679484136,0.40037109878149335,0,0,0.8964568560166692
0.6934426217320836,4.3049464970860365,0.4603644442664912,0,0,0.9108979878439057
0.7418147986579153,1.2441680769350114,0.5999857962420084,0,0,0.8515031406120577
0.8290567490558399,3.0524467883755038,0.3504182269585141,0,0,0.9006556604531708
0.54955594250014,4.042065074887375,0.44289042042280796,0,0,0.9269720772204565
0.8736451152596317,0.9596771838190264,0.4480813898067266,0,0,0.9187565498803797
0.39452124303629227,3.792186203900989,0.46977773632195696,0,0,0.9779827532993288
0.5153574859490311,0.8342669631819394,0.47475590570964077,0,0,0.8614885468964827
0.8291426790287111,2.513547789095087,0.6032713514366127,0,0,0.8535168692287343
0.2826392798369613,1.337668219684546,0.2945972587620545,1,1,0.6656319957828516
1.0,3.9411656383781044,0.727284608993973,0,0,0.930543672968956
1.0,0.7013530114521881,0.5446160680219226,0,0,0.9299467556487395
0.2677925793965794,7.740421277890592,0.621355533017246,1,1,0.5738411428008215
0.7495168058776672,8.347778917693747,0.4053694645841261,0,0,0.9758920488053218
0.27141778449237053,2.041594737956499,0.3431241837140182,1,1,0.6706582739281942
1.0,2.517496074667033,0.5037619017240063,0,0,0.9307062518440489
0.1356226750480221,0.9998619997788581,0.6664111549464752,1,1,0.7055780664282214
0.5388026215545056,1.7590235976519317,0.7741427184785418,0,0,0.9326758785053988
0.7519082512660611,3.837108699313042,0.20807466860378368,0,0,0.9808450603889901
0.6987202609195664,1.6469363186829933,0.345050569709418,0,0,0.8772740791684469
0.3656616759979629,3.073298999066058,0.7150333194686987,0,0,0.8895141846886256
1.0,7.30946438758881,0.4917974365024926,0,0,0.9763568287842436
0.15810780685126552,1.3115220287830063,0.4530667382499453,1,1,0.7464029821633863
0.4238740362825441,2.508934125197878,0.30588954591726086,0,0,0.8957477828265917
0.12324462745892865,2.7355244786335575,0.37001405001449245,1,1,0.8149884450961933
0.7458573231841693,8.051263809681869,0.47761776136044015,0,0,0.9446803318747262
0.3767341184790531,2.4473648199116673,0.5484089944744766,0,0,0.9833831180804444
0.1223467133448626,1.9206697231090863,0.3465667621827574,1,1,0.786659963749921
0.5582208548635605,3.6025555218259084,0.574058839951193,0,0,0.977238424752009
-0.03100931562423262,5.399322555402445,0.46906844609551185,1,2,0.8938817991159327
0.43371482475277356,7.96582498505956,0.610306866283259,0,0,0.9719721882751116
0.8108769659589053,3.3301802590266445,0.5361463494127366,0,0,0.9402483482761442
0.5401675117512333,5.163605407080481,0.6601035834277287,0,0,0.9535751519037559
0.08544354032648431,4.696911376860257,0.5634469154983137,1,1,0.75549108749139
0.3246150639659724,2.8293990439117542,0.10936285442492182,0,0,0.7144067993983567
0.6842882938924492,4.589706084055662,0.4397785954860972,0,0,0.8827373915767649
0.9016287777444306,1.4829309047004167,0.2870307933861069,0,0,0.9063399570931838
0.3778790881157736,4.587416035789527,0.23218833404757128,0,0,0.8879540488557544
0.4710083085718695,2.031767993363319,0.6346213704830421,0,0,0.915971471546193
-0.17741957748883588,6.669761173519655,0.5874332697638145,1,2,0.8692068573135026
0.20689322511512487,2.9887093397650872,0.6512328944048711,1,1,0.8668772970569454
0.7413627107524691,4.941440404300867,0.3404980828766165,0,0,0.9208000291697781
-0.2333285296037404,3.6470336084286403,0.2134528054821817,1,2,0.9380143592087216
0.17885671694021885,3.881729850441597,0.25654750811394905,1,1,0.9466353542907189
0.9605359017253153,3.5189733951777575,0.3558113769819034,0,0,0.9856983389188383
-0.2707597809058161,6.749390805860928,0.5438760216150065,1,2,0.996471640248857
0.4510963952431775,9.02984246229347,0.5949135822833977,0,0,0.9139704817710042
0.21761952519253122,1.4583449281019745,0.7684946113477289,1,1,0.7200535050548709
0.5874125163467995,5.517241701964888,0.5405212952189552,0,0,0.9264137367134123
0.512710917180642,4.217238524347822,0.37951928008438207,0,0,0.9743224133476791
1.0,2.4605834215722924,0.4389278102361239,0,0,0.9489365844410963
0.28553172098983676,5.1708290782893185,0.4045364358411102,1,1,0.5663912610183581
-0.24123027037366077,2.804534531654209,0.4804779185489698,1,2,0.9513989049927272
0.17006504315931,4.331126507332988,0.5125459511185159,1,1,0.7726043781780554
-0.4004726508166702,1.624752212659231,0.20811552258747654,1,2,0.8542400586915972
0.6060369777882827,11.278571392837513,0.5536065108968969,0,0,0.9203936720457199
0.6318103535042926,2.797410698403697,0.5610477080212475,0,0,0.9009049762837394
1.0,2.7284555116835403,0.3299733386669718,0,0,0.9753316379689974
1.0,4.585526753604134,0.2807499591573671,0,0,0.9497123854258674
0.7063558267494296,3.930183769785297,0.2329609726374526,0,0,0.9477841481295277
0.2063159816041521,1.4469982494202043,0.31489256356805684,1,1,0.900990129819194
1.0,5.4492162359918295,0.5875812029775219,0,0,0.906678100399765
0.8874047448053689,5.117155925257969,0.46154345821478593,0,0,0.8731192677469232
-0.0911398851941628,6.696237399290234,0.5675915050433996,1,2,0.9729778866892738
0.3562456457302683,5.252654564927633,0.649183005237859,0,0,0.995623278272334
0.873770817784621,19.06465363216927,0.5654899417548349,0,0,0.9587715740006235
0.3695646588349678,2.0319565623796114,0.5351034506562324,0,0,0.8583818860826713
0.23509069443245195,3.5902829012849886,0.28549553339734196,1,1,0.7875061084370653
0.6355204791291854,2.1881320136417464,0.36236568298381666,0,0,0.9390862363589976
0.4047488256750578,4.118712363308053,0.5855763928719502,0,0,0.8607003926950266
0.10565687383379949,6.162577877797225,0.4658524848360855,1,1,0.7193553336724396
0.34147182625549016,6.806334208143813,0.32737722895489196,0,0,0.743076115062576
0.3373388035594618,3.7752885389743014,0.5217240313556873,0,0,0.7188091979221541
0.01777587483648399,4.489011754717641,0.24784363883603444,1,1,0.8916803790434399
0.7488665249825277,5.627747930679453,0.6959036717738254,0,0,0.9134694782128882
0.4249469629378333,8.524982927841021,0.7395567754525495,0,0,0.9477316804837024
0.1595669867022876,6.617248891753289,0.46894566783957004,1,1,0.8632829800164595
0.07593972658273881,7.988624246002373,0.6038661158612403,1,1,0.8234238635973392
0.8554759029674708,1.4978842019753835,0.5565235046814105,0,0,0.9535473557580628
1.0,1.5715349332025719,0.4103443693549171,0,0,0.9115796779197545
0.5076169402541517,1.3099131762621883,0.49467781405636524,0,0,0.8857187172229255
0.26354112665550167,1.4964250240314856,0.3087256769020525,1,1,0.5500658628431343
0.6778225463678632,2.998647955044553,0.6591514031156098,0,0,0.9804704488513446
0.8473027701602189,2.307350484836879,0.6579735012250411,0,0,0.9911135682353027
0.2406619879304805,0.9297402537057877,0.4674614372300473,1,1,0.8042562923135022
0.38008804460699464,5.043884690393755,0.725225060809069,0,0,0.8628546583407322
0.9523054235140508,0.4422245486851803,0.5751532267110065,0,0,0.9044461891076591
0.13939578765505634,4.792960119443283,0.3283903097403092,1,1,0.7265089294824056
0.761962941430342,5.205855466860984,0.7625996123083549,0,0,0.9611942985834346
0.5435342864312352,0.4777839392835285,0.6925410979248623,0,0,0.9865822349297694
0.058089016101325774,1.3909173986075927,0.14288461368485392,1,1,0.7154123880647512
0.07954756617109451,6.480516328473424,0.3507288960501383,1,1,0.7808196260712602
0.3953351349725772,2.3418036059042793,0.6916954140934818,0,0,0.9755728532425187
0.6452447986604259,0.9592748604889516,0.3787234899206198,0,0,0.9362701566312472
-0.5243748934760087,1.2937932843483926,0.44246834327110196,1,2,0.9400820893637085
0.29518547620948565,1.546171342959349,0.47215082291419924,1,1,0.6285660620143034
0.7688249278118463,2.518345112205839,0.42715283857801145,0,0,0.9704010120956705
0.32285537200507336,1.0126539611437155,0.5070132553859795,0,0,0.6829178939157823
0.8865169479784094,0.3156502500956298,0.4380691996857329,0,0,0.8613811676270642
0.21643638258828943,3.502150167469999,0.8157392694713115,1,1,0.7855684560921727
0.894025620931942,4.925676932666151,0.5397656873217138,0,0,0.8784113613633917
0.2918225568150609,0.5940724830680998,0.23647031504788565,1,1,0.5297563002223813
0.29747627340488153,5.9489572794357635,0.4418599753692002,1,1,0.6070362679138956
-0.09498653596036112,2.5553732696034044,0.5413751167641704,1,2,0.9685426610476681
0.6593170428550965,1.4085413783821754,0.23943457279879268,0,0,0.9367615955093864
1.0,3.2852145856795243,0.7207952309365436,0,0,0.9021725516413648
0.28007085001817617,2.648492708976458,0.5584364068643557,1,1,0.5590086793038629
0.7659910302944307,11.241465053518487,0.5377410595566119,0,0,0.8599977660604691
0.5134144757258221,7.278043026278897,0.4849024192849851,0,0,0.9117907846592266
0.8835299066284807,1.7199775567227986,0.39686443833416096,0,0,0.9284955531172226
-0.12974403053943181,5.9198008149599275,0.3633878714666567,1,2,0.9802881514878666
0.23767995076284482,5.082948863368923,0.4730795417253131,1,1,0.8363473579815608
0.5386422225332477,10.096812621306686,0.5535835518787512,0,0,0.8694677200353073
0.300382607305455,3.2993649884604417,0.7720378533852096,0,0,0.7287889463287908
0.9619081703029644,2.266308142743738,0.7461285972689805,0,0,0.9117094539939774
0.437501366827901,0.3804528173932978,0.31972779509294935,0,0,0.8664210783037793
0.8486674058993553,3.8055304392722498,0.5366576209514287,0,0,0.8706340906864705
0.3565085562903505,0.9083030995733964,0.6539764734395223,0,0,0.9912559342257776
-0.08389648662320764,4.15518343976408,0.4189208397180998,1,2,0.9452444919987186
1.0,2.2177747874391534,0.8525638149507117,0,0,0.8533013381244354
0.6855972513057662,3.8767967987765237,0.4167808498781319,0,0,0.898710143254083
0.2147001973774538,7.572845139584196,0.364476080531945,1,1,0.7906079119422468
-0.40233069712651454,5.004579230868165,0.688000643187111,1,2,0.8846918317973689
0.7414239052631014,6.443923510868038,0.5879162935504252,0,0,0.8518399542166873
0.47636231432817444,13.13551699966936,0.393628347183224,0,0,0.8581619755573279
0.860481979023515,0.7033055067703511,0.593119601901412,0,0,0.9750198190764332
-0.40492964181703045,6.46337108271692,0.6988501383500003,1,2,0.8951347370216501
0.2353285304495172,1.9055690356588888,0.5037851649526299,1,1,0.8750377972154044
1.0,1.6957615810950033,0.39311536654630147,0,0,0.8920489341556734
0.5934526917137837,4.447862982419008,0.4813260739312595,0,0,0.9017963680913655
0.5954766502625881,6.665113819662909,0.9102506498044446,0,0,0.9336808457094875
1.0,8.688517228190403,0.21740410256811227,0,0,0.8540501301694541
0.057507189596431085,1.9471089576620215,0.5557265107020056,1,1,0.8464617736123298
0.9119213440327772,7.941285507866245,0.4691350952600832,0,0,0.9907851214936165
0.4126432002161309,1.9182348353036425,0.6535505757525195,0,0,0.8826425499991262
0.45004243131449845,2.577575077448336,0.5335670926336917,0,0,0.9682809220734433
1.0,3.7542790553492553,0.4892303953391519,0,0,0.8710466454460134
0.6539059114139679,8.885557160787728,0.558063543685454,0,0,0.9133938692255579
1.0,6.8538470643694955,0.3869440863931245,0,0,0.9903142098747015
0.6081135077186767,4.839965242891031,0.65850928485218,0,0,0.9863603533441353
0.5346116865057657,1.8541022926188833,0.486881915783789,0,0,0.9331709056520451
0.9122812378146321,3.8811667710598794,0.4413260462286644,0,0,0.9851360198433967
0.766190833128055,1.8046374605352848,0.6615336429710158,0,0,0.9186448099200295
0.7525511724290109,2.3337250362974284,0.6415691688520229,0,0,0.954957048554613
-0.39891580580905317,1.2865510537535283,0.47195613667773956,1,2,0.928012759288826
0.09542576037943122,1.140968247167637,0.4737050995722094,1,1,0.779409370606604
0.5846572944727182,2.297439684952179,0.47230091772190885,0,0,0.866262408510309
0.9641044011731829,9.275841086949075,0.5901844434465455,0,0,0.944989732916812
0.84651450236613,12.631017222394238,0.7139085916008019,0,0,0.951411948304056
0.5006799099068341,0.24776196121398925,0.2600458882359983,0,0,0.9521967175039454
1.0,9.830439586138782,0.6590385373923303,0,0,0.9707468359521709
0.5786348875346384,3.156966132529268,0.4959640520416699,0,0,0.9252976427674238
0.49833438932161384,4.5862980375483815,0.5815439482489322,0,0,0.992341662946673
0.7167572836647067,3.378006310621901,0.25448541898163946,0,0,0.8684969572189601
-0.07156472819393865,2.5538167104228626,0.5121680148666291,1,2,0.9386527805275403
0.7041915749335748,2.3475169087703613,0.4602512414312983,0,0,0.8843009056317701
0.3525453411161648,1.2565280342672227,0.4373665566175658,0,0,0.9541573991788419
-0.3396639537689375,9.033504809484025,0.7270040826935954,1,2,0.950582239390309
1.0,7.323428695350156,0.4527428064863325,0,0,0.9162542916070768
0.5532357937527265,1.90136940064495,0.5451719999604685,0,0,0.9134849458233196
1.0,14.752244192741848,0.6778457942388821,0,0,0.8686680066133455
0.8883099606373155,4.2975159851573475,0.4242418049336968,0,0,0.9157009434011052
0.622551223629974,4.919475451089545,0.5687806576837879,0,0,0.9436329462869967
0.3636399829771835,1.9383947413992542,0.5073114687057733,0,0,0.9846926225545185
1.0,1.2251668102407545,0.27112913536575983,0,0,0.9662957376669862
1.0,0.3551846996248081,0.253863748542027,0,0,0.9708329853579738
0.8564281039364958,2.1589826935106133,0.38422293929500634,0,0,0.944981614137819
0.003650453959010819,1.6573154260207381,0.5276421961847608,1,1,0.8758615157876497
0.3070677710627011,9.420728983328237,0.49913725669651415,0,0,0.6729018481544715
0.29363764321080366,1.0682914174445104,0.17385367051138792,1,1,0.5521599076117054
0.7834543397151984,6.836940291070525,0.23510322789977944,0,0,0.9282277478554731
0.6871380749062547,4.194686935259055,0.7601519730010655,0,0,0.9748843858337208
-0.05533056302782982,8.696775917766644,0.4671674391845161,1,2,0.93606121135326
0.955927594620598,0.8248740786298313,0.29784658295116956,0,0,0.9774489303385288
0.04709877371068358,9.958712191565224,0.6820883317143703,1,1,0.8790828030726907
0.6262763715538601,6.469834607808674,0.5925807803078782,0,0,0.9119469946307174
0.9496113562634553,4.195944674637813,0.777195887738638,0,0,0.8749758234499911
0.8591146207779737,2.227931114025613,0.2085206438148874,0,0,0.8592122407370507
-0.3760333535361874,4.4501877023133085,0.492351447943913,1,2,0.9644984821359196
0.6238715817360134,1.087330181814083,0.5860228841763158,0,0,0.9636095135289416
1.0,3.1313679602127813,0.427365346625133,0,0,0.8792638440559403
0.21630937529831737,1.9071564543131956,0.5945023194793296,1,1,0.8387971784788616
0.8094377736135996,7.203967154843153,0.3399905088917278,0,0,0.8664889883913255
0.05492396898806537,1.633752799313957,0.42591459246989466,1,1,0.9131391907000513
0.3409967055266803,4.841671709276362,0.5120793354154873,0,0,0.7377774057230604
1.0,2.414899791816466,0.3453803605889357,0,0,0.9442066729083486
0.38720418297685333,10.121191226894338,0.747512480819927,0,0,0.8949830962484914
0.7546409337648019,11.4399007288023,0.6977534061205951,0,0,0.8537308770022854
0.4150120611530043,1.6217840581021479,0.5157344978285648,0,0,0.9730483322652838
0.1077605388080934,9.482382041433643,0.28043172802189353,1,1,0.7797958254680774
0.24653211753250298,1.2746219485332613,0.3774923521186005,1,1,0.8343881228090135
-0.07161646755989229,2.0557291394153925,0.28318012922576574,1,2,0.8954721809830193
0.23766624426219976,2.0204939790368943,0.39564554141266095,1,1,0.7316329822932038
0.7660263811779472,6.544001780591888,0.22738737297037742,0,0,0.8578230273596036
1.0,8.311104824462292,0.3883675119321206,0,0,0.8509882133874741
0.18069534486287073,2.9737557177389102,0.4708868198781579,1,1,0.8114713249312104
0.6050274267823426,6.526589329043201,0.45864337209117767,0,0,0.9881150056471617
1.0,2.192079065644005,0.587227316155327,0,0,0.9185735785419564
0.8560926515500962,5.699617454274192,0.48890785550705157,0,0,0.9168616305066719
1.0,2.4062406520607342,0.3036079866700971,0,0,0.982939819331589
0.1259099019223435,4.598751736085347,0.38484131211166117,1,1,0.7570662077182808
1.0,3.8928021189777824,0.27887540877641503,0,0,0.9860517878633035
0.9106327665465822,1.8894149159361562,0.6236846551011327,0,0,0.8821627140328228
0.8849323476099779,2.7179219149259954,0.5026870800695045,0,0,0.9496438576532246
0.015153438724734042,4.647823090338562,0.7626266261515526,1,1,0.740114032068474
0.6409658245495364,7.699685930088176,0.36082811534328296,0,0,0.9581404482117648
1.0,2.8471767004565263,0.24460542249729983,0,0,0.9452026937120097
0.873798803657691,2.4641354967616755,0.6537455251538576,0,0,0.8920944940072805
-0.001986974193851082,3.708135810152776,0.5296614951168261,1,2,0.8772583670192338
0.9002701774483306,2.2217926080941766,0.438218989897605,0,0,0.8556421878483822
0.44602815559991366,0.3413397565046502,0.25531988059907823,0,0,0.9123647444091376
0.8749074223859172,3.5963203221220907,0.4236348578687678,0,0,0.8516858954234745
1.0,1.9971774486941116,0.39311211044333005,0,0,0.9423320631637119
0.42583814881068477,5.906570184062969,0.40853695293891845,0,0,0.9398883975211509
0.7763629771291088,1.844015358409658,0.6142011713455721,0,0,0.9910393200397325
0.3882507090668031,1.6303275961597248,0.4909954748769469,0,0,0.9845548520953744
0.6819365632916311,3.4311222525306047,0.6257020488337179,0,0,0.8912219513494144
0.5990880295431424,0.2784487990387377,0.3962916942067866,0,0,0.8891460908874864
0.4702703566719182,6.294642079351225,0.2550824438733601,0,0,0.9916279384651733
-0.5370827234388363,10.640926135967362,0.5120152125846148,1,2,0.9926345866774685
0.7763329202475511,1.2596129404702372,0.32252716232265133,0,0,0.9173704976109194
0.28879088374294143,4.241750730952305,0.3164348190340711,1,1,0.6234824122888237
-0.05721778588751339,4.890108472329148,0.6084307136165598,1,2,0.9239467176311356
0.5512005743284676,0.607199822933395,0.5993540580965705,0,0,0.8645446426553448
-0.19789193107740968,8.450874884174569,0.3756717184407364,1,2,0.8815701796211378
0.363824057520681,1.902357246254656,0.48782428935552297,0,0,0.988440268400222
0.6429241871940728,6.666807327316246,0.5427103774548507,0,0,0.8676976576621347
0.2953100650164363,1.6064425731514078,0.40640409422769963,1,1,0.5360461084246639
0.13771612423442206,5.375054083738417,0.46538906670952557,1,1,0.782878017052216
1.0,5.252947753855226,0.3569113413542889,0,0,0.9615275724735718
0.7215573293097387,1.4157267362209607,0.148401092809083,0,0,0.9083499543974874
1.0,2.9869778262752145,0.46124950909085805,0,0,0.9829220876479527
0.12469803648137867,3.590265884966919,0.5012400323817829,1,1,0.759314643927598
0.8271466617219909,2.5554607714098756,0.8870219001395582,0,0,0.9839187451341899
0.5468571622619097,7.289000232025748,0.3959862224977412,0,0,0.8755308365818495
0.3890998413768578,2.2349764328978248,0.35424674191055683,0,0,0.9193465199604174
-0.15433255508968807,0.9187407940709906,0.5523469488506331,1,2,0.9920832072467781
0.22788481693058882,7.096473136314313,0.6473859633295488,1,1,0.8231680222191382
0.7653167908816072,4.238030918713381,0.3482067003910642,0,0,0.9896737648380655
0.5934604404573375,3.3129237693932114,0.19467140935689053,0,0,0.9243481171797886
0.7884708543066475,2.365388128046043,0.5331561589667269,0,0,0.904480310746864
0.07790897145689646,2.6056182498695093,0.4385353611516607,1,1,0.8232262169876817
0.8602071275350299,5.606461702164499,0.2105241099012329,0,0,0.9531146396489928
0.6319112296746016,3.6032665464274802,0.7341720490599863,0,0,0.935968709306889
0.6463002294155894,2.908193642360138,0.7657458741226684,0,0,0.8637666563489599
-0.37547854057625885,5.136345297240994,0.4738492982211635,1,2,0.9914201940603308
0.0789384838798833,3.7218825343188917,0.3761118013748186,1,1,0.8077475703531567
-0.25324570783496647,2.5531500019086493,0.5500402613070636,1,2,0.897979518034597
0.11368091776951743,5.084215445911045,0.4509275004128773,1,1,0.8820891946643588
0.16268039846964552,9.036178401380848,0.4133284285976543,1,1,0.7372747948772185
0.00500784350948062,2.152148409743534,0.25018542128620513,1,1,0.7062754033216753
0.8698815988986196,6.249274356387933,0.27379131166257686,0,0,0.8757112985271772
0.19894854611132282,2.453439738406633,0.6640710851712732,1,1,0.8697551117240296
-0.09279664355967533,0.7282207282431122,0.2910710110656373,1,2,0.8680139520720881
0.8826606137015158,1.020334677756247,0.22964970754660755,0,0,0.9043004781124881
0.4852643268265848,3.214266864643604,0.48105368790522773,0,0,0.9465708405494011
0.002154542107911678,0.9390114213517119,0.5880378335495162,1,1,0.8729886849463062
